Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2020-05-06,2020-11-10,6.27,2106.25,4208.55,99812.45,283.4,Completed
2022-05-10,2023-07-25,14.7,5928.45,7606.45,28304.19,22.91,Completed
2024-03-04,2024-10-01,7.03,6602.45,7703.0,16668.81,30.56,Completed
