Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2015-12-03,2016-08-17,8.6,241.1,246.25,2136.04,3.04,Completed
2018-04-20,2019-01-04,8.63,241.2,297.65,23403.81,34.5,Completed
2020-03-11,2020-12-03,8.9,245.1,256.3,4569.56,6.3,Completed
