Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2011-12-28,2012-05-08,4.4,173.75,245.1,41064.75,158.92,Completed
2013-09-02,2014-05-09,8.3,230.6,277.5,20338.24,31.18,Completed
2015-07-06,2016-02-15,7.47,355.85,358.7,800.9,1.31,Completed
2018-10-01,2019-02-12,4.47,809.75,1066.25,31676.44,111.6,Completed
2020-03-27,2020-10-15,6.73,937.05,1213.6,29512.83,59.57,Completed
2022-06-24,2022-11-02,4.37,2045.6,2728.45,33381.4,123.12,Completed
2024-08-06,Still Holding,5.2,3335.1,3487.05,4556.08,,Holding
