Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2022-05-26,2023-07-20,14.0,2840.15,3526.0,24148.38,20.68,Completed
2024-02-29,2024-09-30,7.13,2821.9,3329.1,17973.71,32.57,Completed
2024-12-30,Still Holding,0.33,2288.25,2350.2,2707.31,,Holding
