Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2019-01-17,2023-12-14,59.73,1523.0,1551.7,1884.44,0.38,Completed
2024-07-19,Still Holding,5.77,1432.45,981.05,-31512.44,,Holding
