Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2016-01-07,2016-05-16,4.33,800.48,1044.17,30442.46,110.89,Completed
2016-12-27,2017-09-12,8.63,787.62,1045.19,32702.43,48.99,Completed
2018-09-12,2020-02-17,17.43,1147.15,1246.39,8650.79,5.96,Completed
2020-04-08,2020-12-04,8.0,580.18,1003.1,72895.05,129.95,Completed
2022-02-07,2022-09-06,7.03,1218.8,1384.75,13615.85,24.71,Completed
