Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2008-07-18,2009-07-03,11.67,54.44,59.79,9826.38,10.27,Completed
2011-06-09,2012-10-05,16.13,124.8,125.98,944.65,0.71,Completed
2013-08-14,2014-04-01,7.67,124.26,147.1,18379.98,30.7,Completed
2015-08-14,2016-05-16,9.2,169.04,208.83,23540.27,32.26,Completed
2016-12-27,2017-09-12,8.63,157.52,209.04,32702.41,48.99,Completed
2018-09-12,2020-02-17,17.43,229.43,249.28,8650.78,5.96,Completed
2020-04-08,2020-12-04,8.0,116.04,200.62,72895.05,129.95,Completed
2022-02-07,2022-09-06,7.03,243.76,276.95,13615.86,24.71,Completed
