Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2008-06-06,2009-06-29,12.93,159.6,167.81,5145.67,4.83,Completed
2016-03-01,2016-05-13,2.43,638.45,708.25,10932.73,68.0,Completed
2020-05-07,2020-11-12,6.3,1199.8,1754.75,46253.54,108.38,Completed
2021-07-23,2021-10-28,3.23,1722.95,2098.5,21796.92,110.01,Completed
2022-04-07,2022-11-11,7.27,1766.45,1899.1,7509.41,12.89,Completed
2023-03-17,2024-10-01,18.8,1693.1,1879.4,11003.49,6.99,Completed
