Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2006-06-29,2006-12-18,5.73,56.22,70.56,25498.9,61.93,Completed
2007-08-23,2009-09-16,25.17,53.21,53.59,712.31,0.34,Completed
2011-03-04,2011-07-01,3.97,81.19,115.68,42480.6,196.21,Completed
2012-01-03,2012-08-01,7.03,85.11,104.0,22201.98,41.46,Completed
2013-06-19,2014-06-19,12.17,101.71,119.01,17014.9,17.01,Completed
2015-06-09,2015-12-03,5.9,111.8,157.88,41211.98,103.73,Completed
