Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2008-06-18,2009-07-02,12.63,150.1,170.74,13750.83,13.21,Completed
2011-06-16,2012-11-27,17.67,243.57,258.01,5928.48,4.05,Completed
2013-08-01,2014-03-07,7.27,217.16,281.36,29563.45,54.29,Completed
2015-10-07,2016-07-01,8.93,496.8,542.9,9279.4,12.85,Completed
2017-01-20,2017-06-29,5.33,450.75,512.1,13610.64,33.79,Completed
2018-06-27,2018-08-30,2.13,507.85,649.75,27941.32,307.66,Completed
2020-03-17,2020-11-25,8.43,488.35,599.85,22831.98,34.54,Completed
2022-05-13,2022-11-01,5.73,635.95,871.75,37078.38,95.28,Completed
2025-01-08,Still Holding,0.07,1074.95,1040.7,-3186.19,,Holding
