Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2008-12-15,2009-10-13,10.07,108.47,139.4,28519.4,35.43,Completed
2015-11-13,2021-07-30,69.53,740.6,773.95,4503.11,0.77,Completed
