Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2011-12-14,2012-04-23,4.37,39.56,68.99,74407.07,371.04,Completed
2013-05-15,2014-04-07,10.9,75.47,77.05,2086.79,2.33,Completed
2020-05-05,2020-11-25,6.8,462.92,871.78,88320.88,210.35,Completed
2022-05-02,2023-09-28,17.13,1495.74,1539.7,2938.67,2.08,Completed
2024-08-19,2024-09-20,1.07,1551.1,1916.8,23576.82,1018.55,Completed
