Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2008-01-23,2009-07-28,18.4,60.09,60.39,499.27,0.33,Completed
2011-09-22,2012-04-04,6.5,95.69,127.26,32998.04,70.53,Completed
2015-10-21,2017-03-17,17.1,431.52,432.88,312.85,0.22,Completed
2022-05-13,2023-01-27,8.63,1052.15,1115.6,6030.5,8.6,Completed
