Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2007-04-17,2008-04-22,12.37,229.55,231.45,827.7,0.81,Completed
2008-12-15,2009-06-03,5.67,179.8,232.55,29338.15,73.73,Completed
2010-08-25,2010-11-09,2.53,308.8,349.95,13325.79,82.36,Completed
2011-05-19,2012-02-07,8.8,306.8,353.75,15303.13,21.76,Completed
2014-02-25,2014-07-25,5.0,374.75,445.65,18919.28,52.45,Completed
2015-11-23,2018-08-24,33.5,641.45,651.2,1519.99,0.55,Completed
2019-01-11,2020-05-08,16.1,510.2,591.9,16013.33,11.88,Completed
