Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2022-05-26,2023-02-09,8.63,1423.95,1617.0,13557.36,19.62,Completed
2023-04-21,2023-12-06,7.63,1227.35,1474.3,20120.59,33.94,Completed
