Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2021-09-21,2021-11-08,1.6,6777.0,7684.6,13392.36,160.05,Completed
2023-03-24,2023-06-14,2.73,8242.9,9532.5,15644.97,90.98,Completed
2024-11-29,Still Holding,1.33,11074.2,11822.0,6752.63,,Holding
