Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2011-07-04,2011-09-26,2.8,949.85,1137.6,19766.28,118.97,Completed
2013-08-07,2014-03-31,7.87,1642.6,2186.95,33139.53,55.69,Completed
2015-12-18,2016-05-12,4.87,2815.1,3227.6,14653.12,40.76,Completed
2018-05-23,2019-05-24,12.2,3700.8,4800.1,29704.39,29.61,Completed
2019-12-10,2020-10-12,10.23,4038.65,4306.3,6627.21,7.93,Completed
2022-03-15,2022-11-18,8.27,6021.25,6814.45,13173.35,19.98,Completed
