Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2022-12-28,2024-02-15,13.8,1897.85,1900.75,152.81,0.13,Completed
2024-11-11,Still Holding,2.0,1557.4,943.05,-39447.16,,Holding
