Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2011-05-19,2012-02-07,8.8,306.8,353.75,15303.13,21.76,Completed
2014-02-25,2014-07-25,5.0,374.75,445.65,18919.28,52.45,Completed
2015-11-23,2018-08-24,33.5,641.45,651.2,1519.99,0.55,Completed
2019-01-11,2020-05-08,16.1,510.2,591.9,16013.33,11.88,Completed
