Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2010-11-19,2017-10-16,84.1,331.6,335.2,1085.65,0.16,Completed
2018-05-21,2021-05-05,36.0,263.85,264.3,170.54,0.06,Completed
2023-06-23,2024-04-01,9.43,276.2,287.5,4091.23,5.31,Completed
