Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2022-02-21,2022-11-22,9.13,22.05,28.95,31292.53,43.72,Completed
2025-01-10,Still Holding,0.0,135.71,135.71,0.0,,Holding
