Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2015-11-23,2018-08-24,33.5,641.45,651.2,1519.99,0.55,Completed
2019-01-11,2020-05-08,16.1,510.2,591.9,16013.33,11.88,Completed
