Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2015-11-03,2016-07-01,8.03,474.65,542.9,14379.02,22.57,Completed
2017-01-20,2017-06-29,5.33,450.75,512.1,13610.64,33.79,Completed
2018-06-27,2018-08-30,2.13,507.85,649.75,27941.32,307.66,Completed
2020-03-17,2020-11-25,8.43,488.35,599.85,22831.98,34.54,Completed
2022-05-13,2022-11-01,5.73,635.95,871.75,37078.38,95.28,Completed
2025-01-08,Still Holding,0.0,1074.95,1074.95,0.0,,Holding
