Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2015-11-03,2016-10-25,11.9,291.2,312.8,7417.57,7.59,Completed
2018-06-07,2019-05-20,11.57,380.05,400.1,5275.63,5.56,Completed
2019-12-30,2020-11-05,10.37,365.95,368.65,737.8,0.87,Completed
2024-12-23,Still Holding,0.53,1191.8,1152.3,-3314.31,,Holding
