Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2017-11-16,2018-05-18,6.1,255.1,282.3,10662.48,22.39,Completed
2019-02-12,2022-05-19,39.73,275.3,275.65,127.14,0.04,Completed
2024-02-29,2024-08-09,5.4,406.3,495.9,22052.67,56.67,Completed
