Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2018-05-14,2018-08-13,3.03,2614.4,2986.7,14240.36,70.57,Completed
2020-03-17,2020-12-10,8.93,2657.1,3048.75,14739.75,20.59,Completed
