Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2016-02-17,2016-09-09,6.83,57.05,84.9,48816.83,102.96,Completed
2018-10-11,2020-02-06,16.1,166.8,197.75,18555.15,13.73,Completed
2021-12-29,2022-02-28,2.03,376.15,424.85,12946.97,107.2,Completed
