Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2016-01-29,2016-08-09,6.43,125.4,158.45,26355.66,55.64,Completed
2017-09-27,2022-09-12,60.37,138.5,138.85,252.71,0.05,Completed
2024-10-15,Still Holding,2.9,243.81,225.4,-7550.96,,Holding
