Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2015-11-23,2016-08-25,9.2,83.74,95.42,13947.93,18.85,Completed
2018-01-16,2019-04-02,14.7,96.8,97.48,702.48,0.58,Completed
2020-05-06,2020-12-04,7.07,71.92,92.4,28476.09,53.94,Completed
2022-02-24,2022-12-06,9.5,89.24,110.36,23666.52,31.26,Completed
