Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2015-11-27,2016-06-02,6.27,77.65,106.05,36574.37,83.15,Completed
2018-07-23,2020-11-11,28.07,196.15,204.05,4027.53,1.73,Completed
