Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2015-11-05,2016-06-17,7.5,802.65,881.35,9805.01,16.39,Completed
2016-12-23,2017-05-12,4.67,789.5,980.2,24154.53,75.78,Completed
2022-02-08,2022-08-16,6.3,2264.35,2644.5,16788.48,34.95,Completed
2023-11-13,2024-08-23,9.47,2478.15,2815.6,13617.02,17.83,Completed
