Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2015-11-05,2016-07-14,8.4,44.15,54.04,22401.0,34.01,Completed
2018-05-28,2021-02-16,33.17,87.13,87.48,399.81,0.15,Completed
2022-06-17,2023-06-15,12.1,77.47,82.15,6045.61,6.08,Completed
