Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2015-11-10,2023-11-13,97.5,326.05,349.35,7146.15,0.87,Completed
2024-12-26,Still Holding,0.5,386.6,368.5,-4681.84,,Holding
