Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2016-01-18,2017-07-31,18.67,70.25,70.45,284.69,0.19,Completed
2018-06-13,2021-01-12,31.47,73.75,74.85,1491.52,0.57,Completed
2022-05-31,2023-08-18,14.8,276.65,362.35,30977.77,24.84,Completed
