Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2015-11-19,2016-07-05,7.63,306.02,329.77,7760.26,12.65,Completed
2016-11-11,2017-05-15,6.17,271.64,328.19,20819.51,45.23,Completed
2018-05-11,2019-06-07,13.07,348.43,350.52,600.69,0.56,Completed
2022-07-11,2022-10-18,3.3,660.55,783.15,18560.3,87.33,Completed
