Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2018-01-15,2023-12-28,72.43,130.28,133.25,2277.08,0.38,Completed
2024-11-08,Still Holding,2.1,140.34,130.28,-7168.3,,Holding
