Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2015-12-18,2018-01-05,24.97,523.25,525.45,420.45,0.2,Completed
2020-05-04,2020-10-13,5.4,502.45,868.2,72793.31,242.9,Completed
2022-05-19,2023-03-13,9.93,1108.35,1133.8,2296.21,2.82,Completed
