Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2016-03-02,2016-06-07,3.23,131.1,162.71,24110.08,125.42,Completed
2018-03-27,2019-10-07,18.63,210.38,245.32,16613.19,10.56,Completed
2020-05-04,2021-01-08,8.3,173.95,200.07,15018.68,22.77,Completed
2021-11-29,2023-05-08,17.5,183.73,183.85,68.04,0.05,Completed
