Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2011-06-02,2012-12-31,19.27,233.42,238.55,2197.76,1.38,Completed
2013-06-18,2014-04-23,10.3,204.36,206.52,1056.96,1.25,Completed
2015-07-20,2016-09-08,13.87,267.45,268.35,336.51,0.3,Completed
2018-04-20,2019-01-04,8.63,241.2,297.65,23403.81,34.5,Completed
2020-03-11,2020-12-03,8.9,245.1,256.3,4569.56,6.3,Completed
