Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2022-03-03,2022-08-22,5.73,290.2,408.0,40592.69,106.06,Completed
2024-11-27,Still Holding,1.47,515.0,511.25,-728.16,,Holding
