Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2021-12-03,2023-02-06,14.33,460.45,470.15,2106.63,1.79,Completed
2024-12-30,Still Holding,0.37,956.95,1004.4,4958.46,,Holding
