Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2022-06-23,2023-02-17,7.97,71.53,80.55,12604.85,19.88,Completed
2024-11-08,Still Holding,2.1,140.34,130.28,-7168.3,,Holding
