Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2022-05-19,2023-03-31,10.53,3991.85,4759.65,19234.18,22.53,Completed
2024-05-31,2024-10-08,4.33,4701.9,6376.8,35621.77,135.26,Completed
