Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2022-12-13,2023-08-14,8.13,218.85,231.15,5620.28,8.52,Completed
2025-01-08,Still Holding,0.07,374.05,356.35,-4731.98,,Holding
