Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2022-05-13,2022-11-14,6.17,318.9,406.5,27469.43,61.42,Completed
2024-11-19,Still Holding,1.73,763.15,752.15,-1441.39,,Holding
