Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2021-11-12,2022-06-06,6.87,3635.05,3817.0,5005.43,9.04,Completed
2022-12-28,2023-04-28,4.03,3586.85,4431.95,23561.07,89.31,Completed
