Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2021-07-12,2022-08-17,13.37,2898.2,2913.45,526.19,0.48,Completed
2023-02-27,2023-07-25,4.93,2437.55,3140.3,28830.18,86.78,Completed
2025-01-08,Still Holding,0.07,4138.1,4122.2,-384.23,,Holding
