Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2022-06-21,2023-05-15,10.93,397.6,530.85,33513.57,37.94,Completed
2024-11-27,Still Holding,1.4,783.95,794.95,1403.15,,Holding
