Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
2022-06-09,2023-01-19,7.47,104.49,123.55,18246.64,31.4,Completed
2024-11-13,Still Holding,1.9,139.17,129.93,-6639.37,,Holding
